# inner_x, inner_y, inner_vel, center_x, center_y, center_vel, outer_x, outer_y, outer_vel, race_x, race_y, race_vel
-46.164181,24.623530,7.625122,-45.741870,24.995660,7.629611,-45.331626,25.390324,7.623463,-46.357069,24.443914,7.024710
-45.997460,24.327225,7.614918,-45.574189,24.696070,7.624926,-45.163176,25.087252,7.624699,-46.168883,24.091048,7.096943
-45.828985,24.031913,7.611922,-45.404606,24.397554,7.611898,-44.992633,24.785352,7.616361,-46.072762,23.915696,7.134455
-45.659019,23.737457,7.635307,-45.233403,24.099964,7.626149,-44.820313,24.484463,7.618945,-45.876835,23.567072,7.212365
-45.487841,23.443705,7.675236,-45.060870,23.803142,7.660857,-44.646513,24.184426,7.647980,-45.676421,23.221003,7.293802
-45.315723,23.150502,7.724613,-44.887296,23.506929,7.707330,-44.471542,23.885072,7.688109,-45.574681,23.048864,7.335706
-45.142939,22.857691,7.764147,-44.712965,23.211160,7.752249,-44.295696,23.586230,7.736707,-45.368165,22.706397,7.412420
-44.969764,22.565111,7.786550,-44.538163,22.915669,7.779681,-44.119274,23.287727,7.771068,-45.157368,22.366547,7.475603
-44.796471,22.272601,7.792763,-44.363174,22.620290,7.790708,-43.942571,22.989392,7.788076,-45.050211,22.197723,7.500701
-44.623335,21.979998,7.783781,-44.188281,22.324853,7.786299,-43.765880,22.691049,7.789280,-44.832062,21.862548,7.538751
-44.450634,21.687138,7.755058,-44.013768,22.029192,7.763033,-43.589491,22.392528,7.772957,-44.608382,21.531040,7.561538
-44.278644,21.393861,7.718579,-43.839916,21.733141,7.727000,-43.413694,22.093657,7.739637,-44.494314,21.366805,7.567541
-44.107643,21.100004,7.711747,-43.667008,21.436538,7.711178,-43.238774,21.794272,7.714425,-44.261438,21.041694,7.569498
-43.937917,20.805411,7.674032,-43.495335,21.139219,7.686173,-43.065026,21.494205,7.708091,-44.021865,20.721488,7.558950
-43.769726,20.509937,7.587859,-43.325155,20.841042,7.605464,-42.892720,21.193309,7.636711,-43.775169,20.406730,7.536940
-43.603418,20.213400,7.459475,-43.156809,20.541826,7.479156,-42.722166,20.891415,7.517070,-43.649029,20.251580,7.521954
-43.438910,19.915861,7.291372,-42.990375,20.241542,7.307730,-42.553594,20.588410,7.346469,-43.390932,19.946115,7.484637
-43.274965,19.618011,7.088058,-42.824863,19.940750,7.095166,-42.386360,20.284666,7.127933,-43.124786,19.647623,7.438309
-43.109665,19.320910,6.851252,-42.658335,19.640518,6.842311,-42.218628,19.981195,6.860848,-42.988605,19.501210,7.412052
-42.941277,19.025548,6.586015,-42.488912,19.341910,6.555886,-42.048368,19.679136,6.553026,-42.709846,19.214483,7.350767
-42.768087,18.732975,6.313605,-42.314721,19.046057,6.259734,-41.873558,19.379685,6.231175,-42.422350,18.936498,7.276829
-42.588440,18.444318,6.030671,-42.133879,18.754220,5.956908,-41.692066,19.084236,5.904813,-42.275272,18.801036,7.241925
-42.400814,18.160780,5.699741,-41.944600,18.467780,5.612606,-41.501798,18.794360,5.545992,-41.974351,18.537673,7.172619
-42.203748,17.883716,5.380559,-41.745113,18.188352,5.256742,-41.300588,18.511968,5.145540,-41.664305,18.285088,7.103976
-41.996095,17.614493,5.101219,-41.534022,17.917581,4.942356,-41.086659,18.239085,4.788724,-41.505855,18.163127,7.069901
-41.777360,17.354190,4.863009,-41.310773,17.656741,4.671062,-40.859324,17.977265,4.476232,-41.182085,17.928434,7.002241
-41.547481,17.103672,4.664152,-41.075298,17.406882,4.444009,-40.618475,17.727821,4.216009,-40.849184,17.706845,6.935229
-41.306483,16.863830,4.502003,-40.827591,17.169144,4.263063,-40.364056,17.492232,4.016225,-40.507303,17.499399,6.868858
-41.054435,16.635625,4.380873,-40.567740,16.944739,4.135120,-40.096182,17.272064,3.873555,-40.333078,17.401326,6.835911
-40.791514,16.420034,4.298158,-40.295980,16.734914,4.047189,-39.815155,17.068950,3.776045,-39.978129,17.217126,6.770490
-40.517996,16.218054,4.234064,-40.012687,16.540937,3.977060,-39.521518,16.884537,3.694309,-39.614896,17.049882,6.705696
-40.234276,16.030670,4.178001,-39.718444,16.364011,3.912570,-39.216249,16.720089,3.616826,-39.430333,16.973011,6.673531
-39.940915,15.858770,4.128125,-39.414172,16.204948,3.853864,-38.900801,16.576127,3.540709,-39.055556,16.833538,6.609665
-39.638717,15.702925,4.083310,-39.101039,16.064127,3.797279,-38.576561,16.453245,3.471394,-38.673887,16.714258,6.546409
-39.328627,15.563444,4.041283,-38.780136,15.942044,3.741513,-38.244848,16.352254,3.434861,-38.480733,16.662638,6.515009
-39.011530,15.440727,3.999101,-38.452522,15.839318,3.698282,-37.907003,16.274202,3.438638,-38.090280,16.576340,6.452659
-38.688283,15.335257,3.959484,-38.119265,15.756716,3.685623,-37.564468,16.220348,3.480000,-37.695310,16.513946,6.390907
-38.359758,15.247603,3.932951,-37.781493,15.695121,3.699268,-37.218858,16.192329,3.553282,-37.496577,16.492191,6.360252
-38.026852,15.178417,3.926780,-37.440429,15.655615,3.734943,-36.872120,16.190908,3.659183,-37.097441,16.468281,6.299384
-37.690525,15.128432,3.936887,-37.097477,15.639217,3.801571,-36.526164,16.214299,3.813073,-36.697623,16.470686,6.239098
-37.351822,15.098484,3.968872,-36.754198,15.645778,3.898443,-36.182425,16.259843,3.991823,-36.298751,16.498608,6.179389
-37.011931,15.089089,4.028295,-36.411991,15.673632,4.035813,-35.841850,16.324960,4.107816,-36.100127,16.521689,6.149749
-36.672081,15.099790,4.116077,-36.071921,15.720877,4.207847,-35.504965,16.407057,4.152357,-35.705321,16.585033,6.090895
-36.333347,15.129259,4.235387,-35.734742,15.785591,4.347979,-35.172021,16.503903,4.138116,-35.314560,16.669896,6.035541
-35.996578,15.176082,4.394584,-35.400906,15.865782,4.420192,-34.842929,16.613116,4.077665,-35.120946,16.719887,6.016963
-35.662408,15.238801,4.548826,-35.070670,15.959694,4.433650,-34.517919,16.733960,4.024537,-34.737699,16.833982,5.998968
-35.331251,15.315855,4.649133,-34.744032,16.065438,4.377045,-34.198853,16.869683,3.973471,-34.360105,16.965625,6.002738
-35.003370,15.405816,4.683457,-34.421047,16.181865,4.294285,-33.888959,17.025262,3.925399,-34.173527,17.037566,6.011587
-34.678851,15.507231,4.656080,-34.102819,16.310740,4.217942,-33.592919,17.205750,3.906830,-33.804992,17.192766,6.041314
-34.357656,15.618726,4.575742,-33.791630,16.455787,4.138812,-33.314596,17.412578,3.926844,-33.442639,17.361932,6.085017
-34.040335,15.740830,4.478627,-33.490364,16.620514,4.064017,-33.053767,17.641039,4.022085,-33.263771,17.451340,6.111476
-33.728393,15.876087,4.383492,-33.202623,16.807822,4.002898,-32.809443,17.887089,4.286584,-32.910636,17.638982,6.172634
-33.423891,16.027395,4.287631,-32.930315,17.016979,3.981731,-32.580198,18.147239,4.704290,-32.563426,17.837398,6.243748
-33.129218,16.197084,4.191510,-32.673159,17.244468,4.082310,-32.363519,18.417944,5.099402,-32.221867,18.045413,6.323885
-32.846934,16.386646,4.099301,-32.430568,17.487435,4.349320,-32.156196,18.695878,5.439847,-32.053109,18.152661,6.367135
-32.578174,16.594963,4.073915,-32.201626,17.743295,4.766828,-31.954892,18.978199,5.687022,-31.719354,18.372975,6.459741
-32.322795,16.819447,4.174127,-31.984589,18.009322,5.182810,-31.756304,19.262437,5.873281,-31.390233,18.600165,6.560291
-32.080455,17.057945,4.409384,-31.776997,18.282779,5.512559,-31.557258,19.546354,5.991784,-31.227257,18.716016,6.613504
-31.850606,17.308496,4.772229,-31.576055,18.561156,5.732700,-31.354804,19.827855,6.015360,-30.904109,18.951621,6.725804
-31.632123,17.569006,5.210603,-31.378823,18.842173,5.886581,-31.146228,20.104851,5.939692,-30.584212,19.191626,6.846020
-31.423224,17.837256,5.551694,-31.182276,19.123667,5.978179,-30.929581,20.375586,5.811938,-30.425290,19.312983,6.909152
-31.221674,18.111067,5.769911,-30.983426,19.403543,5.981629,-30.703887,20.638829,5.687304,-30.109088,19.557836,7.041633
-31.024969,18.388376,5.902367,-30.779344,19.679628,5.893532,-30.468306,20.893265,5.604671,-29.794520,19.804784,7.182702
-30.830373,18.667168,5.976170,-30.567519,19.949819,5.766552,-30.221965,21.137308,5.704788,-29.637635,19.928766,7.256588
-30.634987,18.945406,5.969848,-30.346590,20.212623,5.666203,-29.964852,21.369960,5.861408,-29.324228,20.177189,7.411380
-30.435826,19.220959,5.871667,-30.115603,20.466633,5.589176,-29.698959,21.592526,6.031142,-29.010728,20.425487,7.559947
-30.229857,19.491459,5.734104,-29.873426,20.710005,5.656929,-29.427580,21.808354,6.195204,-28.696439,20.672776,7.677926
-30.014973,19.754938,5.646883,-29.619750,20.941355,5.789332,-29.153776,22.021097,6.347456,-28.538768,20.795774,7.725916
-29.790031,20.009881,5.599736,-29.356702,21.161995,5.953441,-28.879721,22.233517,6.497954,-28.221995,21.039878,7.800833
-29.553664,20.254275,5.622556,-29.088004,21.375706,6.120333,-28.604971,22.445037,6.628902,-27.902739,21.280711,7.848926
-29.304927,20.486062,5.720198,-28.816892,21.586345,6.274944,-28.328446,22.654233,6.683706,-27.741961,21.399623,7.863399
-29.045656,20.706006,5.862737,-28.545541,21.796676,6.431411,-28.049301,22.859919,6.613614,-27.417781,21.633792,7.874200
-28.780068,20.918272,6.031538,-28.273515,22.006132,6.572950,-27.766626,23.060729,6.433886,-27.089588,21.862287,7.862081
-28.511714,21.127026,6.188194,-27.999735,22.213294,6.634412,-27.479643,23.255335,6.171231,-26.923801,21.974100,7.847983
-28.243004,21.335323,6.347270,-27.723336,22.416946,6.556630,-27.187628,23.442310,5.940619,-26.588617,22.192203,7.806092
-27.973779,21.542953,6.503127,-27.443368,22.615667,6.366894,-26.889951,23.620137,5.764509,-26.248449,22.402472,7.759260
-27.702924,21.748454,6.587736,-27.159002,22.808042,6.093853,-26.586354,23.787653,5.631869,-26.076558,22.504625,7.737733
-27.429564,21.950610,6.518438,-26.869438,22.992505,5.853729,-26.277160,23.944602,5.549216,-25.729331,22.703026,7.701366
-27.152703,22.147947,6.331897,-26.573975,23.167366,5.670334,-25.962943,24.091232,5.511364,-25.377775,22.893650,7.672806
-26.871441,22.338960,6.045000,-26.272378,23.331419,5.533127,-25.644196,24.227734,5.518864,-25.022173,23.076611,7.651011
-26.584892,22.521948,5.786083,-25.965096,23.484563,5.449650,-25.321409,24.354387,5.571851,-24.842939,23.165255,7.642432
-26.292237,22.695004,5.590228,-25.652748,23.627083,5.414981,-24.995042,24.471502,5.659169,-24.481757,23.336949,7.629476
-25.993196,22.856774,5.442131,-25.335866,23.759220,5.430616,-24.665518,24.579417,5.756990,-24.117171,23.501282,7.621636
-25.688304,23.007229,5.352069,-25.014984,23.881320,5.496968,-24.333233,24.678499,5.853973,-23.933675,23.580728,7.619469
-25.378232,23.146691,5.315514,-24.690585,23.993741,5.599404,-23.998544,24.769130,5.954143,-23.564407,23.734266,7.618360
-25.063571,23.275470,5.334442,-24.363118,24.096880,5.708209,-23.661777,24.851706,6.054598,-23.192299,23.880773,7.621210
-24.744899,23.393971,5.410897,-24.032989,24.191154,5.816771,-23.323226,24.926630,6.155409,-23.005244,23.951433,7.624003
-24.422733,23.502615,5.527862,-23.700567,24.276993,5.927735,-22.983153,24.994307,6.257458,-22.629244,24.087660,7.632113
-24.097548,23.601858,5.649055,-23.366183,24.354834,6.038080,-22.641791,25.055145,6.364021,-22.250898,24.217213,7.643334
-23.769771,23.692172,5.770434,-23.030129,24.425118,6.148707,-22.299344,25.109549,6.475345,-22.060902,24.279534,7.650025
-23.439783,23.774037,5.892994,-22.692665,24.488283,6.262461,-21.955994,25.157922,6.591551,-21.679359,24.399363,7.665409
-23.107920,23.847934,6.014181,-22.354019,24.544766,6.380836,-21.611897,25.200664,6.713194,-21.295901,24.512899,7.683274
-22.774478,23.914344,6.136598,-22.014389,24.594996,6.503493,-21.267198,25.238235,6.840214,-20.910683,24.620303,7.703416
-22.439715,23.973738,6.263041,-21.673948,24.639394,6.630935,-20.922031,25.271222,6.973322,-20.717453,24.671756,7.714285
-22.103856,24.026582,6.393261,-21.332848,24.678407,6.763255,-20.576507,25.300237,7.112813,-20.329861,24.770264,7.737514
-21.767095,24.073327,6.527416,-20.991231,24.712603,6.900513,-20.230718,25.325896,7.252638,-19.940861,24.863045,7.762610
-21.429597,24.114421,6.665820,-20.649222,24.742615,7.043851,-19.884738,25.348837,7.382758,-19.745866,24.907341,7.775816
-21.091516,24.150392,6.808187,-20.306920,24.769072,7.189669,-19.538626,25.369690,7.502286,-19.354982,24.991847,7.803470
-20.752988,24.181886,6.955511,-19.964406,24.792614,7.327884,-19.192431,25.389109,7.607781,-18.962990,25.071048,7.832693
-20.414126,24.209552,7.106854,-19.621742,24.813880,7.454740,-18.846192,25.407731,7.698750,-18.766608,25.108713,7.847862
-20.075019,24.234036,7.254565,-19.278981,24.833509,7.568271,-18.499931,25.425947,7.774921,-18.373148,25.180277,7.879263
-19.735739,24.255989,7.390338,-18.936165,24.852155,7.666109,-18.153652,25.443804,7.835949,-17.978834,25.246968,7.912019
-19.396342,24.276047,7.513798,-18.593323,24.870313,7.748945,-17.807355,25.461311,7.881880,-17.781381,25.278541,7.928883
-19.056874,24.294859,7.620907,-18.250463,24.888123,7.815774,-17.461042,25.478495,7.906670,-17.385947,25.338250,7.963550
-18.717370,24.313015,7.712186,-17.907584,24.905580,7.867701,-17.114713,25.495371,7.905983,-16.989871,25.393524,7.999422
-18.377847,24.330810,7.787160,-17.564689,24.922713,7.901124,-16.768371,25.511957,7.886114,-16.593222,25.444543,8.000000
-18.038306,24.348254,7.846150,-17.221779,24.939537,7.909756,-16.422015,25.528275,7.857744,-16.394703,25.468512,8.000000
-17.698748,24.365368,7.889047,-16.878855,24.956070,7.895771,-16.075648,25.544327,7.819931,-15.997323,25.513481,8.000000
-17.359175,24.382172,7.909641,-16.535917,24.972328,7.870329,-15.729259,25.559922,7.773244,-15.599530,25.554641,8.000000
-17.019587,24.398682,7.905262,-16.192968,24.988340,7.836656,-15.382835,25.574714,7.717367,-15.400495,25.573850,8.000000
-16.679985,24.414912,7.884080,-15.850003,25.004006,7.792858,-15.036364,25.588344,7.652537,-15.002182,25.609637,8.000000
-16.340372,24.430891,7.855092,-15.507010,25.019034,7.740991,-14.689836,25.600469,7.593150,-14.603582,25.642068,8.000000
-16.000746,24.446605,7.815921,-15.163974,25.033065,7.677695,-14.343249,25.610729,7.545477,-14.404187,25.657082,8.000000
-15.661100,24.461858,7.767909,-14.820886,25.045757,7.613728,-13.996603,25.618788,7.515004,-14.005233,25.684821,8.000000
-15.321418,24.476312,7.709927,-14.477739,25.056762,7.559798,-13.649907,25.624285,7.505674,-13.606087,25.709659,8.000000
-14.981690,24.489622,7.642988,-14.134534,25.065729,7.521084,-13.303177,25.626938,7.517803,-13.406453,25.721047,8.000000
-14.641906,24.501450,7.582415,-13.791274,25.072322,7.502323,-12.956437,25.626949,7.550751,-13.007077,25.741878,8.000000
-14.302064,24.511442,7.534575,-13.447973,25.076166,7.505339,-12.609705,25.624797,7.589248,-12.607582,25.760266,8.000000
-13.962165,24.519264,7.504686,-13.104651,25.077242,7.529481,-12.262986,25.620978,7.623755,-12.207990,25.776395,8.000000
-13.622216,24.524545,7.496304,-12.761331,25.075962,7.570265,-11.916283,25.615980,7.665648,-12.008163,25.783670,8.000000
-13.282236,24.527013,7.509468,-12.418023,25.072827,7.606779,-11.569590,25.610304,7.716985,-11.608458,25.796757,8.000000
-12.942247,24.526899,7.543490,-12.074730,25.068320,7.644588,-11.222900,25.604446,7.762898,-11.208700,25.808044,8.000000
-12.602265,24.524690,7.583202,-11.731449,25.062931,7.694272,-10.876205,25.598913,7.797346,-11.008804,25.813071,8.000000
-12.262297,24.520877,7.619438,-11.388175,25.057151,7.744930,-10.529498,25.594148,7.820144,-10.608985,25.822006,8.000000
-11.922344,24.515940,7.663426,-11.044900,25.051460,7.785106,-10.182780,25.590248,7.831578,-10.209139,25.829604,8.000000
-11.582401,24.510363,7.717028,-10.701615,25.046352,7.813159,-9.836055,25.587181,7.831170,-10.009208,25.832959,8.000000
-11.242460,24.504619,7.764030,-10.358319,25.042083,7.829707,-9.489323,25.584922,7.819133,-9.609333,25.838898,8.000000
-10.902514,24.499185,7.798888,-10.015014,25.038640,7.834549,-9.142586,25.583440,7.811274,-9.209447,25.843961,8.000000
-10.562558,24.494477,7.821703,-9.671701,25.036000,7.827482,-8.795848,25.582709,7.816368,-9.009501,25.846223,8.000000
-10.222591,24.490596,7.832875,-9.328384,25.034134,7.813328,-8.449108,25.582699,7.823563,-8.609603,25.850322,8.000000
-9.882616,24.487511,7.832100,-8.985063,25.033016,7.813206,-8.102369,25.583383,7.830575,-8.209702,25.854009,8.000000
-9.542635,24.485201,7.819783,-8.641740,25.032618,7.820372,-7.755633,25.584731,7.837696,-7.809800,25.857474,8.000000
-9.202649,24.483636,7.811769,-8.298418,25.032912,7.827132,-7.408899,25.586716,7.844731,-7.609846,25.859183,8.000000
-8.862661,24.482792,7.816358,-7.955097,25.033873,7.834149,-7.062169,25.589309,7.851811,-7.209943,25.862675,8.000000
-8.522672,24.482643,7.823336,-7.611778,25.035471,7.841063,-6.715444,25.592482,7.858875,-6.810045,25.866420,8.000000
-8.182684,24.483162,7.830045,-7.268462,25.037680,7.847999,-6.368725,25.596206,7.865938,-6.610095,25.868437,8.000000
-7.842697,24.484322,7.836919,-6.925151,25.040473,7.854944,-6.022012,25.600454,7.872996,-6.210202,25.872819,8.000000
-7.502712,24.486098,7.843693,-6.581845,25.043823,7.861885,-5.675305,25.605196,7.880053,-5.810314,25.877702,8.000000
-7.162732,24.488463,7.850518,-6.238544,25.047702,7.868823,-5.328604,25.610405,7.887104,-5.610373,25.880336,8.000000
-6.822755,24.491391,7.857335,-5.895249,25.052082,7.875763,-4.981911,25.616052,7.894160,-5.210494,25.885977,8.000000
-6.482784,24.494856,7.864158,-5.551961,25.056937,7.882702,-4.635224,25.622109,7.901207,-4.810622,25.892100,8.000000
-6.142818,24.498831,7.870977,-5.208679,25.062239,7.889641,-4.288545,25.628547,7.908248,-4.410758,25.898687,8.000000
-5.802858,24.503291,7.877804,-4.865404,25.067961,7.896586,-3.941872,25.635340,7.915291,-4.210829,25.902148,8.000000
-5.462905,24.508208,7.884629,-4.522136,25.074076,7.903521,-3.595206,25.642457,7.922331,-3.810976,25.909394,8.000000
-5.122958,24.513556,7.891461,-4.178875,25.080556,7.910458,-3.248545,25.649872,7.929362,-3.411131,25.917052,8.000000
-4.783018,24.519310,7.898297,-3.835620,25.087374,7.917398,-2.901891,25.657555,7.936393,-3.211212,25.921029,8.000000
-4.443084,24.525442,7.905127,-3.492371,25.094503,7.924336,-2.555242,25.665479,7.943422,-2.811378,25.929260,8.000000
-4.103157,24.531926,7.911963,-3.149129,25.101916,7.931270,-2.208598,25.673616,7.950447,-2.411552,25.937842,8.000000
-3.763236,24.538737,7.918804,-2.805892,25.109585,7.938207,-1.861959,25.681937,7.957475,-2.211642,25.942257,8.000000
-3.423321,24.545847,7.925644,-2.462660,25.117483,7.945143,-1.515323,25.690415,7.964379,-1.811826,25.951319,8.000000
-3.083412,24.553231,7.932485,-2.119433,25.125583,7.952079,-1.168691,25.699020,7.970744,-1.412017,25.960670,8.000000
-2.743509,24.560861,7.939329,-1.776210,25.133858,7.959020,-0.822060,25.707726,7.976570,-1.212115,25.965446,8.000000
-2.403611,24.568712,7.946177,-1.432991,25.142280,7.965777,-0.475432,25.716503,7.981861,-0.812315,25.975183,8.000000
-2.063717,24.576758,7.953026,-1.089774,25.150822,7.971974,-0.128805,25.725325,7.986321,-0.412521,25.985144,8.000000
-1.723827,24.584971,7.959882,-0.746560,25.159457,7.977650,0.217822,25.734169,7.989912,-0.012732,25.995301,8.000000
-1.383941,24.593325,7.966530,-0.403348,25.168158,7.982786,0.564448,25.743026,7.992641,0.187162,26.000444,8.000000
-1.044057,24.601795,7.972618,-0.060137,25.176897,7.987068,0.911074,25.751891,7.994508,0.586945,26.010844,8.000000
-0.704176,24.610353,7.978196,0.283074,25.185656,7.990493,1.257700,25.760756,7.995510,0.986724,26.021373,8.000000
-0.364296,24.618973,7.983228,0.626285,25.194428,7.993066,1.604326,25.769616,7.995641,1.186613,26.026677,8.000000
-0.024417,24.627629,7.987417,0.969495,25.203205,7.994784,1.950953,25.778463,7.995029,1.586389,26.037348,8.000000
0.315461,24.636304,7.990759,1.312706,25.211983,7.995649,2.297580,25.787291,7.994092,1.986163,26.048083,8.000000
0.655339,24.644991,7.993257,1.655916,25.220754,7.995649,2.644207,25.796095,7.992829,2.186050,26.053465,8.000000
0.995217,24.653683,7.994911,1.999127,25.229513,7.994980,2.990836,25.804866,7.991235,2.585823,26.064245,8.000000
1.335095,24.662376,7.995720,2.342338,25.238252,7.994019,3.337465,25.813599,7.989604,2.985596,26.075024,8.000000
1.674973,24.671062,7.995673,2.685550,25.246966,7.992722,3.684096,25.822286,7.987982,3.185483,26.080405,8.000000
2.014851,24.679735,7.994995,3.028763,25.255648,7.991112,4.030727,25.830923,7.986360,3.585257,26.091135,8.000000
2.354730,24.688389,7.994033,3.371977,25.264292,7.989497,4.377361,25.839502,7.984729,3.985033,26.101803,8.000000
2.694609,24.697019,7.992736,3.715192,25.272892,7.987890,4.723996,25.848016,7.983106,4.384811,26.112384,8.000000
3.034490,24.705617,7.991141,4.058408,25.281441,7.986282,5.070632,25.856459,7.981484,4.584702,26.117635,8.000000
3.374371,24.714179,7.989540,4.401626,25.289933,7.984666,5.417271,25.864825,7.979856,4.984485,26.128042,8.000000
3.714253,24.722697,7.987947,4.744845,25.298361,7.983058,5.763911,25.873107,7.978232,5.384271,26.138299,8.000000
4.054137,24.731165,7.986355,5.088066,25.306720,7.981450,6.110554,25.881298,7.976610,5.584167,26.143344,8.000000
4.394022,24.739578,7.984753,5.431288,25.315003,7.979836,6.457199,25.889392,7.974984,5.983963,26.153146,8.000000
4.733908,24.747929,7.983158,5.774513,25.323203,7.978227,6.803846,25.897383,7.973364,6.383775,26.162229,8.000000
5.073796,24.756212,7.981565,6.117740,25.331315,7.976619,7.150496,25.905264,7.971747,6.583694,26.166388,8.000000
5.413686,24.764421,7.979965,6.460969,25.339332,7.975007,7.497148,25.913028,7.970102,6.983543,26.173730,8.000000
5.753578,24.772550,7.978369,6.804200,25.347247,7.973400,7.843803,25.920670,7.968525,7.383421,26.179412,8.000000
6.093472,24.780592,7.976775,7.147434,25.355055,7.971797,8.190461,25.928182,7.966829,7.583372,26.181484,8.000000
6.433368,24.788542,7.975177,7.490670,25.362749,7.970166,8.537122,25.935558,7.965309,7.983282,26.183786,8.000000
6.773266,24.796393,7.973582,7.833909,25.370322,7.968596,8.883786,25.942791,7.963581,8.383199,26.183233,8.000000
7.113167,24.804140,7.971994,8.177151,25.377769,7.966935,9.230453,25.949876,7.962738,8.783099,26.179348,8.000000
7.453070,24.811775,7.970380,8.520396,25.385083,7.965369,9.577123,25.956805,7.961561,8.983030,26.176008,8.000000
7.792976,24.819293,7.968806,8.863644,25.392258,7.963794,9.923797,25.963571,7.951614,9.382828,26.166235,8.000000
8.132885,24.826688,7.967201,9.206894,25.399286,7.962396,10.270473,25.970172,7.932814,9.782489,26.151949,8.000000
8.472796,24.833953,7.965555,9.550148,25.406164,7.962583,10.617153,25.976594,7.905280,9.982246,26.142965,8.000000
8.812710,24.841083,7.964160,9.893405,25.412882,7.954030,10.963835,25.982896,7.868685,10.381561,26.121023,8.000000
9.152627,24.848071,7.962248,10.236665,25.419438,7.936834,11.310514,25.989367,7.823542,10.780520,26.093393,8.000000
9.492548,24.854912,7.964562,10.579928,25.425821,7.911081,11.657183,25.996368,7.768184,10.979830,26.077299,8.000000
9.832471,24.861598,7.958123,10.923194,25.432064,7.876627,12.003833,26.004258,7.722752,11.378027,26.040261,8.000000
10.172397,24.868124,7.943269,11.266458,25.438423,7.833606,12.350452,26.013396,7.706537,11.775525,25.996376,8.000000
10.512327,24.874485,7.919942,11.609713,25.445245,7.781985,12.697024,26.024149,7.624366,11.973957,25.971721,8.000000
10.852259,24.880686,7.888357,11.952950,25.452876,7.728094,13.043531,26.036875,7.480905,12.370069,25.916703,8.000000
11.192191,24.886924,7.848037,12.296161,25.461658,7.731683,13.389943,26.051937,7.287777,12.764986,25.853697,8.000000
11.532116,24.893532,7.800418,12.639329,25.471942,7.666382,13.736275,26.068745,7.052093,13.158460,25.782258,8.000000
11.872026,24.900842,7.743616,12.982438,25.484067,7.535268,14.082644,26.084770,6.778874,13.354580,25.743236,8.000000
12.211913,24.909186,7.720292,13.325462,25.498386,7.347993,14.429157,26.097328,6.475295,13.745369,25.658321,8.000000
12.551764,24.918893,7.679598,13.668394,25.514758,7.110439,14.775837,26.103846,6.155108,14.133962,25.563884,8.000000
12.891561,24.930296,7.568463,14.011326,25.531132,6.827688,15.122576,26.101757,5.839024,14.327334,25.512961,8.000000
13.231286,24.943709,7.395712,14.354378,25.544775,6.505975,15.469075,26.088622,5.510017,14.711954,25.403454,8.000000
13.570916,24.959332,7.163749,14.697603,25.553051,6.161663,15.814810,26.062077,5.144204,15.093405,25.283393,8.000000
13.910502,24.975877,6.877712,15.040929,25.553205,5.819377,16.159003,26.019979,4.835800,15.282813,25.219279,8.000000
14.250168,24.990701,6.541483,15.384091,25.542510,5.475089,16.500694,25.960917,4.579318,15.658653,25.082655,8.000000
14.589998,25.001135,6.172643,15.726563,25.518237,5.064199,16.838942,25.884543,4.371445,16.030102,24.934526,8.000000
14.929975,25.004306,5.802061,16.067505,25.477760,4.712485,17.172796,25.790817,4.203687,16.214015,24.856031,8.000000
15.269893,24.997206,5.435478,16.405820,25.419261,4.413290,17.501212,25.679513,4.072281,16.577810,24.689986,8.000000
15.609268,24.976719,5.024677,16.740425,25.342306,4.167180,17.823054,25.550420,3.978667,16.935707,24.511592,8.000000
15.947232,24.939601,4.619771,17.070210,25.246797,3.965898,18.137063,25.403296,3.915956,17.287015,24.320549,8.000000
16.282538,24.883338,4.267778,17.393940,25.132420,3.812385,18.441873,25.237940,3.865432,17.459971,24.220195,8.000000
16.613913,24.807248,3.970384,17.710239,24.998862,3.711649,18.735954,25.054179,3.822096,17.799963,24.009684,8.000000
16.940048,24.711164,3.727314,18.017562,24.845771,3.649462,19.017747,24.852073,3.790802,18.131405,23.785946,8.000000
17.259459,24.594651,3.548332,18.314176,24.672839,3.599039,19.286004,24.632322,3.769882,18.293662,23.669109,8.000000
17.570442,24.457227,3.437079,18.598131,24.479820,3.557711,19.539907,24.396133,3.761057,18.610978,23.425743,8.000000
17.871054,24.298386,3.373091,18.867715,24.267194,3.528649,19.778788,24.144766,3.762557,18.918444,23.170042,8.000000
18.158978,24.117567,3.323960,19.121849,24.036320,3.511282,20.002011,23.879395,3.791970,19.068418,23.037809,8.000000
18.431800,23.914677,3.283760,19.359761,23.788769,3.507240,20.209002,23.601181,3.876158,19.360816,22.765000,8.000000
18.687896,23.691042,3.254930,19.580722,23.525974,3.549806,20.399200,23.311230,4.012425,19.643041,22.481678,8.000000
18.926334,23.448672,3.245847,19.784079,23.249334,3.663542,20.572077,23.010622,4.202420,19.780306,22.336296,8.000000
19.146262,23.189385,3.306801,19.969197,22.960172,3.845547,20.727157,22.700472,4.454159,20.047157,22.038446,8.000000
19.346926,22.914923,3.450765,20.135431,22.659753,4.095277,20.865089,22.382324,4.773586,20.303721,21.731690,8.000000
19.527592,22.626898,3.686094,20.282457,22.349492,4.413832,20.988037,22.058101,5.168708,20.549989,21.416625,8.000000
19.687429,22.326818,4.003002,20.412016,22.031536,4.806437,21.098496,21.729420,5.522847,20.669276,21.256142,8.000000
